IDNumber,Age,AgeGroup,Gender,HighestEducation,Ethnicity,Region,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw,TOT_NT,SOC_NT,VIS_NT,HEA_NT,TOU_NT,TS_NT,BOD_NT,BAL_NT,PLA_NT
224003,56,51.00 to 64.99 years,Female,Some college or associate degree,White,northeast,111,17,19,18,20,20,17,17,22,57,50,58,49,58,58,61,54,62
204025,22,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,105,19,17,23,20,16,15,14,18,54,55,54,58,58,49,56,46,55
203015,55,51.00 to 64.99 years,Female,Some college or associate degree,Black,south,100,15,16,19,22,17,12,14,13,52,44,51,51,62,51,47,46,42
190018,37,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,91,24,17,18,15,12,11,18,17,47,65,54,49,46,37,42,56,53
190010,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,107,19,18,19,21,18,15,16,20,55,55,56,51,60,54,56,51,58
204003,54,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,90,16,17,18,18,16,11,10,17,46,47,54,49,54,49,42,30,53
204024,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,104,25,17,30,14,15,12,16,20,54,67,54,68,43,46,47,51,58
171001,48,41.00 to 50.99 years,Female,Some college or associate degree,White,south,117,24,19,18,19,22,14,25,22,60,65,58,49,56,62,54,67,62
190013,32,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,89,14,14,14,20,16,11,14,11,46,41,46,40,58,49,42,46,35
209006,62,51.00 to 64.99 years,Female,Some college or associate degree,Black,south,125,18,22,25,21,20,14,23,18,63,52,63,61,60,58,54,64,55
190015,43,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,87,16,14,16,15,14,12,16,19,44,47,46,45,46,43,47,51,57
217003,40,41.00 to 50.99 years,Male,High school graduate (including GED),Black,south,84,18,10,16,15,20,13,10,10,42,52,30,45,46,58,50,30,31
217008,38,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,south,101,16,15,19,21,17,11,18,16,52,47,49,51,60,51,42,56,50
189088,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,102,21,17,24,15,19,12,15,16,53,59,54,60,46,56,47,49,50
204020,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,122,17,15,24,23,25,14,21,12,62,50,49,60,64,67,54,61,39
189085,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,MultiRacial,south,96,16,15,21,14,18,10,18,14,50,47,49,55,43,54,37,56,45
209019,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,MultiRacial,south,108,18,18,28,17,23,10,12,19,56,52,56,66,51,63,37,39,57
189087,31,31.00 to 40.99 years,Male,Some college or associate degree,White,south,87,18,12,14,14,17,15,15,11,44,52,39,40,43,51,56,49,35
190026,33,31.00 to 40.99 years,Female,Some college or associate degree,MultiRacial,west,79,13,10,12,13,20,10,14,11,39,37,30,34,39,58,37,46,35
190031,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,88,16,15,15,13,18,11,16,13,45,47,49,42,39,54,42,51,42
209021,40,31.00 to 40.99 years,Female,Bachelor's degree or higher,Black,west,79,12,11,16,12,18,10,12,15,39,33,35,45,36,54,37,39,48
225001,22,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,114,14,14,23,21,18,14,24,15,58,41,46,58,60,54,54,66,48
209017,30,31.00 to 40.99 years,Female,Bachelor's degree or higher,MultiRacial,south,92,18,15,16,15,18,10,18,15,47,52,49,45,46,54,37,56,48
204021,24,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,114,21,21,18,18,19,16,22,20,58,59,62,49,54,56,59,63,58
190007,25,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,south,84,15,11,14,19,14,14,12,13,42,44,35,40,56,43,54,39,42
189091,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,101,17,18,18,14,22,13,16,18,52,50,56,49,43,62,50,51,55
189090,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,94,17,17,16,15,17,12,17,26,49,50,54,45,46,51,47,54,67
190025,51,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,96,21,15,19,17,18,11,16,20,50,59,49,51,51,54,42,51,58
225008,36,31.00 to 40.99 years,Male,Some college or associate degree,White,south,96,20,13,23,13,17,14,16,14,50,57,43,58,39,51,54,51,45
225007,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,79,14,14,17,12,11,11,14,15,39,41,46,47,36,33,42,46,48
190014,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,96,19,17,19,18,12,14,16,19,50,55,54,51,54,37,54,51,57
225009,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,108,15,19,22,20,16,12,19,16,56,44,58,57,58,49,47,58,50
225010,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,111,13,20,25,18,21,13,14,13,57,37,60,61,54,60,50,46,42
224004,62,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,northeast,92,19,13,18,14,16,14,17,13,47,55,43,49,43,49,54,54,42
224002,26,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,139,26,18,33,24,23,17,24,14,68,69,56,72,66,63,61,66,45
204014,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,west,86,17,14,18,12,13,13,16,15,44,50,46,49,36,40,50,51,48
224005,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,77,18,11,17,13,10,11,15,12,38,52,35,47,39,29,42,49,39
204009,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,122,23,21,24,15,20,16,26,26,62,63,62,60,46,58,59,68,67
224015,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,73,15,10,12,14,12,11,14,16,35,44,30,34,43,37,42,46,50
189084,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,82,12,11,13,15,15,11,17,14,41,33,35,37,46,46,42,54,45
224007,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,107,18,16,20,19,18,13,21,20,55,52,51,53,56,54,50,61,58
224008,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,95,20,17,17,14,18,13,16,16,49,57,54,47,43,54,50,51,50
190023,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,west,78,18,11,16,14,13,10,14,16,38,52,35,45,43,40,37,46,50
214007,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,98,14,16,17,14,16,15,20,18,51,41,51,47,43,49,56,60,55
171017,57,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,85,12,13,20,15,15,11,11,10,43,33,43,53,46,46,42,35,31
214006,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,81,16,16,15,13,12,11,14,15,40,47,51,42,39,37,42,46,48
209023,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,90,16,11,19,16,15,14,15,16,46,47,35,51,49,46,54,49,50
204013,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,103,19,19,22,16,16,13,17,21,53,55,58,57,49,49,50,54,60
190027,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,Black,west,111,15,13,17,22,21,13,25,14,57,44,43,47,62,60,50,67,45
225005,21,21.00 to 30.99 years,Male,High school graduate (including GED),Black,south,104,27,12,15,20,19,16,22,17,54,71,39,42,58,56,59,63,53
225006,33,31.00 to 40.99 years,Male,High school graduate (including GED),Black,south,124,24,20,20,24,20,20,20,20,62,65,60,53,66,58,66,60,58
225018,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,83,13,14,15,16,17,10,11,13,42,37,46,42,49,51,37,35,42
225017,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,80,15,12,19,13,10,12,14,19,40,44,39,51,39,29,47,46,57
225014,53,51.00 to 64.99 years,Female,Some college or associate degree,NativeHawPacIsl,south,121,17,19,26,25,21,16,14,17,61,50,58,63,68,60,59,46,53
225013,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,NativeHawPacIsl,south,99,19,16,19,19,14,15,16,16,51,55,51,51,56,43,56,51,50
224010,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,82,16,17,16,12,11,12,14,19,41,47,54,45,36,33,47,46,57
225019,30,21.00 to 30.99 years,Female,Some college or associate degree,White,south,88,15,14,18,18,14,11,13,17,45,44,46,49,54,43,42,43,53
225020,43,41.00 to 50.99 years,Male,Some college or associate degree,White,south,91,13,12,19,15,18,11,16,13,47,37,39,51,46,54,42,51,42
190030,42,41.00 to 50.99 years,Male,Some college or associate degree,Hispanic,west,99,18,15,13,16,24,17,14,15,51,52,49,37,49,65,61,46,48
225003,24,21.00 to 30.99 years,Male,Some college or associate degree,White,northeast,135,18,18,20,22,23,23,29,31,66,52,56,53,62,63,70,72,73
225004,51,51.00 to 64.99 years,Male,High school graduate (including GED),White,northeast,93,18,12,17,15,27,10,12,11,48,52,39,47,46,70,37,39,35
190017,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,71,20,10,14,11,13,11,12,11,33,57,30,40,31,40,42,39,35
225011,47,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,110,21,18,24,16,18,16,18,18,57,59,56,60,49,54,59,56,55
224009,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,113,16,19,23,20,18,12,21,14,58,47,58,58,58,54,47,61,45
209025,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,Black,west,95,16,14,16,16,18,17,14,18,49,47,46,45,49,54,61,46,55
190047,24,21.00 to 30.99 years,Female,Some college or associate degree,Black,west,149,18,29,26,26,23,24,21,27,71,52,72,63,69,63,71,61,69
209029,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,98,15,16,20,16,17,15,14,19,51,44,51,53,49,51,56,46,57
225012,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,96,16,17,20,16,19,11,13,14,50,47,54,53,49,56,42,43,45
225021,69,65.00 to 99.99 years,Female,Some college or associate degree,White,northeast,106,16,18,20,16,19,13,20,21,55,47,56,53,49,56,50,60,60
224018,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,120,20,19,28,21,20,16,16,25,61,57,58,66,60,58,59,51,66
190022,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,110,16,17,24,18,13,14,24,26,57,47,54,60,54,40,54,66,67
178047,37,31.00 to 40.99 years,Male,Some college or associate degree,Black,south,66,16,12,10,13,10,10,11,14,28,47,39,27,39,29,37,35,45
217004,39,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,south,108,26,18,21,19,16,15,19,20,56,69,56,55,56,49,56,58,58
224013,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,northeast,83,15,15,16,13,13,12,14,15,42,44,49,45,39,40,47,46,48
217007,21,21.00 to 30.99 years,Female,High school graduate (including GED),Hispanic,south,109,28,16,21,27,14,15,16,19,56,72,51,55,71,43,56,51,57
190004,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,71,13,10,12,13,15,10,11,11,33,37,30,34,39,46,37,35,35
190049,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,103,13,17,19,17,19,10,21,13,53,37,54,51,51,56,37,61,42
190051,36,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,west,94,20,15,17,16,16,16,14,16,49,57,49,47,49,49,59,46,50
225022,55,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,116,19,18,28,21,19,14,16,11,59,55,56,66,60,56,54,51,35
209031,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,109,20,19,28,18,14,12,18,15,56,57,58,66,54,43,47,56,48
176002,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,93,18,10,21,16,15,13,18,17,48,52,30,55,49,46,50,56,53
176004,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,77,12,11,16,13,14,10,13,15,38,33,35,45,39,43,37,43,48
209022,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,109,17,19,18,18,25,13,16,20,56,50,58,49,54,67,50,51,58
178048,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,91,14,13,18,15,12,11,22,21,47,41,43,49,46,37,42,63,60
209034,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,99,14,18,23,15,19,10,14,17,51,41,56,58,46,56,37,46,53
204005,29,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,80,14,14,15,12,10,14,15,17,40,41,46,42,36,29,54,49,53
209030,33,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,west,75,11,13,15,13,12,10,12,16,36,29,43,42,39,37,37,39,50
215001,50,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,98,16,20,22,16,17,11,12,15,51,47,60,57,49,51,42,39,48
225024,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,Black,south,72,11,11,11,12,15,10,13,10,34,29,35,30,36,46,37,43,31
215002,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,84,15,14,16,16,11,11,16,16,42,44,46,45,49,33,42,51,50
225015,45,41.00 to 50.99 years,Female,Bachelor's degree or higher,MultiRacial,south,79,17,17,15,14,12,11,10,20,39,50,54,42,43,37,42,30,58
225016,48,41.00 to 50.99 years,Male,Some college or associate degree,Black,south,86,18,12,15,13,16,16,14,11,44,52,39,42,39,49,59,46,35
215004,53,51.00 to 64.99 years,Male,Some college or associate degree,White,northeast,114,20,16,28,22,25,10,13,16,58,57,51,66,62,67,37,43,50
225025,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,Black,south,75,17,11,11,14,15,12,12,11,36,50,35,30,43,46,47,39,35
209041,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,119,23,20,24,22,21,16,16,12,60,63,60,60,62,60,59,51,39
209039,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Black,west,76,10,12,12,15,16,10,11,12,37,25,39,34,46,49,37,35,39
221013,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,102,17,17,20,18,18,13,16,15,53,50,54,53,54,54,50,51,48
221008,60,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,west,99,16,16,23,15,19,11,15,17,51,47,51,58,46,56,42,49,53
190053,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,91,17,14,19,16,17,11,14,14,47,50,46,51,49,51,42,46,45
215003,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,136,19,31,30,17,16,20,22,30,67,55,74,68,51,49,66,63,72
178050,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,Other,south,98,11,14,23,14,20,10,17,12,51,29,46,58,43,58,37,54,39
221002,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,95,17,16,16,16,21,10,16,12,49,50,51,45,49,60,37,51,39
221003,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,97,16,19,13,17,17,12,19,23,50,47,58,37,51,51,47,58,63
190016,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,89,11,15,19,17,14,12,12,10,46,29,49,51,51,43,47,39,31
230003,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,108,20,21,23,16,16,12,20,20,56,57,62,58,49,49,47,60,58
178012,28,21.00 to 30.99 years,Female,Some college or associate degree,Black,south,86,15,14,13,16,18,11,14,12,44,44,46,37,49,54,42,46,39
209042,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,85,19,11,14,16,18,12,14,12,43,55,35,40,49,54,47,46,39
178065,51,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,99,20,14,25,18,15,13,14,17,51,57,46,61,54,46,50,46,53
209043,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,85,20,11,15,15,18,13,13,16,43,57,35,42,46,54,50,43,50
203024,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,80,17,13,15,13,15,11,13,12,40,50,43,42,39,46,42,43,39
178002,29,21.00 to 30.99 years,Female,Some college or associate degree,White,south,78,17,10,14,12,19,10,13,13,38,50,30,40,36,56,37,43,42
221009,61,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,west,109,23,19,23,22,15,16,14,17,56,63,58,58,62,46,59,46,53
224020,23,21.00 to 30.99 years,Male,High school graduate (including GED),White,northeast,99,16,14,18,19,21,12,15,16,51,47,46,49,56,60,47,49,50
219002,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,76,16,16,13,13,12,10,12,12,37,47,51,37,39,37,37,39,39
236001,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,102,13,17,17,17,18,15,18,13,53,37,54,47,51,54,56,56,42
190061,31,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,76,17,10,16,11,14,13,12,14,37,50,30,45,31,43,50,39,45
178001,40,31.00 to 40.99 years,Female,Some college or associate degree,Black,south,65,11,10,10,12,13,10,10,10,28,29,30,27,36,40,37,30,31
230005,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,95,19,16,24,16,14,12,13,17,49,55,51,60,49,43,47,43,53
209037,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,76,10,12,19,13,12,10,10,12,37,25,39,51,39,37,37,30,39
236003,53,51.00 to 64.99 years,Male,High school graduate (including GED),White,west,127,19,20,25,22,19,18,23,17,63,55,60,61,62,56,63,64,53
236004,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,122,19,22,28,20,18,14,20,18,62,55,63,66,58,54,54,60,55
236005,52,51.00 to 64.99 years,Female,Some college or associate degree,White,west,98,23,21,19,18,12,11,17,20,51,63,62,51,54,37,42,54,58
189093,25,21.00 to 30.99 years,Male,High school graduate (including GED),White,south,82,16,14,14,13,15,12,14,14,41,47,46,40,39,46,47,46,45
236007,58,51.00 to 64.99 years,Female,Some college or associate degree,White,west,87,14,14,17,14,12,17,13,18,44,41,46,47,43,37,61,43,55
236002,32,31.00 to 40.99 years,Male,Some college or associate degree,White,west,99,26,15,24,20,15,11,14,16,51,69,49,60,58,46,42,46,50
236006,23,21.00 to 30.99 years,Male,Some college or associate degree,White,west,121,18,21,27,12,25,16,20,17,61,52,62,64,36,67,59,60,53
215005,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,105,26,15,20,21,16,13,20,20,54,69,49,53,60,49,50,60,58
214009,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,139,23,25,34,24,18,16,22,20,68,63,68,73,66,54,59,63,58
214010,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,82,16,12,20,13,12,10,15,13,41,47,39,53,39,37,37,49,42
230004,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,91,19,19,18,16,10,13,15,19,47,55,58,49,49,29,50,49,57
236010,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,165,23,29,32,26,23,26,29,24,75,63,72,71,69,63,73,72,65
189083,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,73,15,15,13,12,12,10,11,12,35,44,49,37,36,37,37,35,39
230006,34,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,120,16,20,21,21,20,19,19,21,61,47,60,55,60,58,65,58,60
212002,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,117,20,22,19,18,24,15,19,11,60,57,63,51,54,65,56,58,35
212003,37,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,73,14,10,15,12,14,10,12,13,35,41,30,42,36,43,37,39,42
189082,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,101,17,17,20,17,13,14,20,20,52,50,54,53,51,40,54,60,58
231001,32,31.00 to 40.99 years,Male,High school graduate (including GED),Hispanic,west,114,19,20,18,19,19,18,20,21,58,55,60,49,56,56,63,60,60
217010,38,31.00 to 40.99 years,Male,Bachelor's degree or higher,Hispanic,south,89,24,14,16,17,15,13,14,15,46,65,46,45,51,46,50,46,48
219008,87,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,midwest,105,17,16,27,22,17,10,13,18,54,50,51,64,62,51,37,43,55
182003,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,130,23,22,32,21,18,14,23,18,65,63,63,71,60,54,54,64,55
225023,54,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,91,20,14,21,15,18,10,13,10,47,57,46,55,46,54,37,43,31
212006,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,103,20,18,19,18,19,12,17,20,53,57,56,51,54,56,47,54,58
209026,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,78,17,14,13,13,12,12,14,13,38,50,46,37,39,37,47,46,42
212012,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,92,20,16,17,15,16,14,14,16,47,57,51,47,46,49,54,46,50
182009,31,31.00 to 40.99 years,Female,Some college or associate degree,Hispanic,south,119,24,21,24,21,20,14,19,22,60,65,62,60,60,58,54,58,62
230008,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,northeast,88,17,11,17,15,14,15,16,14,45,50,35,47,46,43,56,51,45
215008,50,41.00 to 50.99 years,Male,Some college or associate degree,MultiRacial,northeast,77,19,13,12,13,18,10,11,11,38,55,43,34,39,54,37,35,35
178063,86,65.00 to 99.99 years,Male,Bachelor's degree or higher,Other,south,95,10,16,22,14,17,12,14,12,49,25,51,57,43,51,47,46,39
178003,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,96,19,14,22,16,16,11,17,18,50,55,46,57,49,49,42,54,55
215009,48,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,77,18,11,12,17,16,10,11,10,38,52,35,34,51,49,37,35,31
190054,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,84,15,13,14,16,14,14,13,19,42,44,43,40,49,43,54,43,57
212011,40,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,111,22,21,25,20,15,13,17,22,57,61,62,61,58,46,50,54,62
224016,22,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,83,22,17,15,16,12,10,13,16,42,61,54,42,49,37,37,43,50
212004,31,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,124,17,21,25,22,21,17,18,21,62,50,62,61,62,60,61,56,60
215007,50,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,75,11,13,14,13,12,10,13,16,36,29,43,40,39,37,37,43,50
190055,41,41.00 to 50.99 years,Male,Bachelor's degree or higher,Asian,west,92,15,16,16,17,14,13,16,12,47,44,51,45,51,43,50,51,39
178060,47,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,124,15,28,22,20,23,10,21,26,62,44,71,57,58,63,37,61,67
178006,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,MultiRacial,south,93,20,12,15,17,23,10,16,11,48,57,39,42,51,63,37,51,35
190032,48,41.00 to 50.99 years,Female,Some college or associate degree,Other,west,72,11,10,11,14,16,11,10,10,34,29,30,30,43,49,42,30,31
209046,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,93,20,13,15,15,18,12,20,20,48,57,43,42,46,54,47,60,58
182008,51,51.00 to 64.99 years,Female,Some college or associate degree,White,south,97,15,15,19,20,17,11,15,18,50,44,49,51,58,51,42,49,55
212017,31,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,west,148,15,21,29,24,26,22,26,20,70,44,62,67,66,68,69,68,58
212016,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,NA,90,16,18,15,13,10,22,12,10,46,47,56,42,39,29,69,39,31
224024,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,99,16,15,22,15,15,15,17,15,51,47,49,57,46,46,56,54,48
182017,56,51.00 to 64.99 years,Female,Some college or associate degree,White,south,158,17,25,30,25,33,16,29,21,73,50,68,68,68,75,59,72,60
182018,57,51.00 to 64.99 years,Male,High school graduate (including GED),White,south,104,15,15,22,18,12,20,17,22,54,44,49,57,54,37,66,54,62
215012,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,98,20,14,19,19,14,17,15,16,51,57,46,51,56,43,61,49,50
217006,21,21.00 to 30.99 years,Female,High school graduate (including GED),Black,south,117,26,24,20,20,21,14,18,24,60,69,66,53,58,60,54,56,65
182014,62,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,south,130,16,21,30,18,22,16,23,20,65,47,62,68,54,62,59,64,58
230009,37,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,northeast,108,25,13,22,19,21,18,15,22,56,67,43,57,56,60,63,49,62
178064,52,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,113,20,17,29,19,14,11,23,22,58,57,54,67,56,43,42,64,62
204044,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,107,16,14,20,18,25,15,15,16,55,47,46,53,54,67,56,49,50
204045,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,95,17,17,22,13,15,12,16,14,49,50,54,57,39,46,47,51,45
178053,45,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,102,14,18,18,20,18,14,14,12,53,41,56,49,58,54,54,46,39
189097,73,65.00 to 99.99 years,Male,Some college or associate degree,White,south,99,16,19,21,19,12,11,17,26,51,47,58,55,56,37,42,54,67
193054,22,21.00 to 30.99 years,Male,Some college or associate degree,White,northeast,85,17,18,17,14,12,13,11,15,43,50,56,47,43,37,50,35,48
223006,22,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,130,18,21,20,28,23,15,23,24,65,52,62,53,72,63,56,64,65
223009,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,100,18,17,21,17,18,12,15,18,52,52,54,55,51,54,47,49,55
223007,28,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,west,112,20,18,18,19,24,14,19,17,57,57,56,49,56,65,54,58,53
212018,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,80,15,13,15,13,14,11,14,12,40,44,43,42,39,43,42,46,39
189076,50,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,91,13,12,14,15,20,13,17,14,47,37,39,40,46,58,50,54,45
214013,63,51.00 to 64.99 years,Female,Some college or associate degree,White,south,82,12,17,16,15,13,11,10,18,41,33,54,45,46,40,42,30,55
190009,36,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,104,22,19,20,15,16,22,12,17,54,61,58,53,46,49,69,39,53
219010,36,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,south,95,20,16,19,16,17,10,17,13,49,57,51,51,49,51,37,54,42
189077,47,41.00 to 50.99 years,Male,Did not complete high school (no diploma),Hispanic,south,93,16,18,13,16,16,15,15,18,48,47,56,37,49,49,56,49,55
204048,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,85,19,14,23,14,10,12,12,19,43,55,46,58,43,29,47,39,57
193051,52,51.00 to 64.99 years,Male,High school graduate (including GED),White,northeast,92,16,14,17,17,20,11,13,15,47,47,46,47,51,58,42,43,48
236008,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,122,21,16,22,20,21,18,25,19,62,59,51,57,58,60,63,67,57
189100,72,65.00 to 99.99 years,Female,Some college or associate degree,White,south,160,14,27,36,25,19,22,31,35,74,41,70,75,68,56,69,73,75
193061,47,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,64,14,11,11,10,12,10,10,12,27,41,35,30,27,37,37,30,39
