IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0031,q0033,q0034,q0036,q0037,q0039,q0040,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0069,q0071,q0072,q0073,q0074,q0075,q0076,q0079,q0080,q0081,q0084,q0086,q0087,q0088,q0090,q0091,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0105,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0129,q0131,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
171009,SM,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,2,3,1,1,1,1,2,2,2,2,3,1,2,2,1,2,1,2,2,1,1,1,1,1,3,2,1,3,2,2,2,1,2,1,2,2,1,1,3,2,3,3,1,2,4,2,2,2,1,2,2,1,1,2,1,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,2,1,99,17,17,17,17,22,13,13,15
171011,SM,40,41.00 to 50.99 years,Female,Some college or associate degree,White,northeast,2,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,68,15,10,12,13,11,11,11,10
171014,SM,36,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,west,2,2,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,1,2,2,4,4,4,3,2,2,1,3,4,4,3,1,2,1,2,1,1,1,3,3,1,1,1,1,1,3,2,2,1,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,107,16,13,31,18,15,12,18,12
171015,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,MultiRacial,west,1,3,1,1,2,1,2,2,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,1,2,2,2,2,1,4,2,2,1,1,1,1,1,1,1,1,1,1,2,4,2,1,2,3,3,2,2,4,81,17,14,11,12,12,22,10,25
171016,SM,42,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,west,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,1,2,2,3,2,2,2,1,2,2,2,3,1,1,3,1,1,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,88,10,14,20,16,17,10,11,10
171017,SM,57,51.00 to 64.99 years,Male,Bachelor's degree or higher,Hispanic,west,1,2,1,1,1,2,1,1,2,1,1,2,2,1,1,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,74,13,14,16,12,11,11,10,11
176002,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,12,10,15,13,14,11,13,10
176004,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,3,3,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,3,1,1,1,3,1,3,2,1,1,1,2,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,2,1,2,2,2,85,17,10,19,13,17,13,13,16
176005,SM,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,2,2,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,1,1,2,3,3,3,1,3,2,2,2,4,3,1,1,1,2,1,2,1,1,2,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,88,18,11,25,15,14,11,12,13
176008,SM,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,2,4,3,2,3,3,2,4,3,2,2,3,1,1,1,1,1,2,1,1,1,1,2,3,1,2,1,3,2,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,4,1,4,2,2,82,28,14,17,12,16,11,12,20
176010,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,1,2,1,1,1,1,3,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,71,14,11,15,11,14,10,10,11
176015,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,3,1,3,1,2,1,1,3,3,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,19,14,10,11,11,10,11,10
176018,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,2,3,3,2,1,2,3,2,1,1,2,3,2,2,1,2,2,3,2,3,2,2,1,2,1,2,2,3,3,3,4,1,2,2,2,1,2,2,2,2,4,1,2,1,4,2,2,2,2,2,3,2,1,2,1,3,2,2,2,2,1,2,3,2,1,2,3,1,1,2,2,2,3,1,2,1,2,1,2,3,123,20,22,21,20,22,20,18,19
176020,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,2,2,1,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,65,16,10,10,13,10,12,10,11
176021,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,2,2,1,2,1,1,3,3,1,2,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,2,2,1,1,1,2,1,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,78,18,13,11,16,12,15,11,15
176023,SM,38,31.00 to 40.99 years,Male,Some college or associate degree,Asian,west,2,3,1,1,2,2,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,1,1,2,2,2,2,1,1,1,2,2,2,2,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,2,81,18,14,13,14,17,12,11,13
176025,SM,28,21.00 to 30.99 years,Male,Some college or associate degree,Asian,west,2,4,2,2,1,3,2,4,2,2,2,3,1,1,1,3,2,1,1,2,4,3,2,3,2,2,2,2,3,3,3,1,1,2,3,1,1,2,1,2,4,1,1,1,4,2,2,2,2,1,4,2,2,2,2,2,2,2,3,3,2,1,3,2,2,1,3,3,1,1,1,1,2,4,1,2,1,1,1,3,123,24,17,26,17,20,24,19,17
176028,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,Asian,west,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,2,2,1,1,1,1,2,1,2,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,76,20,12,15,14,15,10,10,10
176031,SM,22,21.00 to 30.99 years,Female,Some college or associate degree,Asian,west,2,3,3,1,1,1,2,1,1,2,2,2,1,2,1,2,2,2,1,2,2,2,3,4,2,4,1,3,2,2,2,2,2,2,2,2,2,1,3,2,1,3,2,1,2,1,3,2,1,2,2,2,1,2,1,3,2,2,2,2,2,2,1,1,2,1,2,1,1,1,2,2,3,2,1,2,2,2,2,2,113,17,17,25,20,18,19,14,20
176034,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,1,1,74,14,10,14,10,11,17,12,13
176035,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,west,2,3,1,1,2,1,2,3,2,1,1,2,1,1,1,2,1,2,2,2,2,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,2,2,2,1,1,1,2,2,2,2,2,87,18,15,15,15,15,13,14,17
176036,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,1,3,1,1,1,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,3,2,3,1,3,2,2,2,2,3,1,1,1,2,1,1,1,4,2,2,2,1,2,2,2,2,1,2,2,2,1,2,2,1,2,2,1,1,2,1,2,1,1,2,1,2,1,1,2,2,3,2,3,1,1,2,2,2,1,104,15,17,22,17,18,16,14,19
176040,SM,37,31.00 to 40.99 years,Female,High school graduate (including GED),Hispanic,west,2,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,2,1,2,2,2,2,1,1,3,1,1,2,1,1,2,1,1,1,1,2,2,2,2,1,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,2,2,2,2,2,2,2,2,1,2,1,2,2,2,88,14,15,17,14,15,12,15,18
176042,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,west,2,2,1,1,1,1,1,2,2,2,2,1,1,1,1,2,1,1,1,2,2,2,1,2,1,1,2,2,1,2,2,1,1,1,1,1,1,1,2,2,2,3,2,2,2,2,2,1,2,2,2,1,1,1,2,1,1,1,1,1,2,1,3,1,1,1,2,2,2,1,2,1,1,2,1,1,1,1,2,1,90,15,13,16,13,20,12,16,13
176043,SM,66,65.00 to 99.99 years,Male,Some college or associate degree,Asian,west,3,3,1,2,1,2,3,3,3,2,2,1,1,1,1,2,2,2,1,1,2,2,1,1,1,2,2,2,2,2,3,2,1,1,1,1,1,2,1,2,3,2,2,2,2,3,2,1,1,2,1,1,1,2,1,1,1,1,1,1,3,2,2,2,2,2,2,2,1,2,2,1,2,3,3,2,2,1,1,2,97,23,14,17,15,20,11,20,19
176045,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,MultiRacial,west,3,3,2,3,2,2,3,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,3,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,2,1,3,1,2,1,2,3,1,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,78,23,12,14,13,17,12,10,14
178001,SM,40,31.00 to 40.99 years,Female,Some college or associate degree,Black,south,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,12,10,10,11,15,10,10,10
178002,SM,29,21.00 to 30.99 years,Female,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60,10,10,10,10,10,10,10,10
178003,SM,35,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,1,3,1,1,1,2,1,3,2,2,1,2,2,1,1,2,2,2,2,1,1,2,2,1,2,2,2,1,1,3,3,1,2,1,1,1,1,1,1,3,1,2,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,2,2,2,100,17,16,17,15,18,18,16,15
178004,SM,28,21.00 to 30.99 years,Female,Some college or associate degree,White,south,2,2,1,2,1,1,1,2,2,2,1,1,2,1,1,2,1,2,2,1,2,2,1,2,1,1,1,3,2,3,2,1,1,1,1,1,1,1,2,1,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,78,16,14,18,12,13,11,10,10
178006,SM,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,MultiRacial,south,2,2,1,3,1,3,3,3,3,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,79,22,11,14,12,20,10,12,11
178007,SM,29,21.00 to 30.99 years,Male,Bachelor's degree or higher,Black,south,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,66,12,10,11,12,10,13,10,13
178009,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,2,1,2,3,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71,12,12,14,13,12,10,10,10
178010,SM,52,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,2,2,2,75,14,12,12,15,11,13,12,17
178012,SM,28,21.00 to 30.99 years,Female,Some college or associate degree,Black,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,70,10,10,12,11,14,10,13,10
178047,SM,37,31.00 to 40.99 years,Male,Some college or associate degree,Black,south,2,3,2,1,3,3,1,4,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,4,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,2,2,1,1,1,1,1,2,1,78,22,11,13,14,15,13,12,14
178048,SM,46,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,2,2,1,68,14,10,11,12,11,11,13,16
178049,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,69,11,11,12,14,11,11,10,11
178052,SM,50,41.00 to 50.99 years,Female,Bachelor's degree or higher,MultiRacial,south,2,2,2,2,2,3,3,2,2,2,2,1,2,2,1,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,3,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,2,90,22,16,18,18,11,13,14,16
178053,SM,45,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,2,1,2,1,2,2,2,2,2,2,1,1,1,2,1,2,2,1,2,2,3,2,1,1,2,2,3,2,3,2,2,2,1,1,2,3,2,2,2,2,2,2,1,2,2,1,2,1,2,1,2,1,2,3,1,1,1,3,2,3,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,1,2,108,17,16,19,20,18,15,20,16
178057,SM,53,51.00 to 64.99 years,Female,Some college or associate degree,White,south,2,4,2,3,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,70,28,10,12,13,12,10,13,12
178058,SM,42,41.00 to 50.99 years,Female,High school graduate (including GED),White,south,2,3,1,2,1,2,1,2,2,2,1,1,2,1,2,2,1,3,2,1,1,1,2,2,1,1,1,2,1,1,2,2,1,1,2,1,1,1,1,2,3,2,2,2,3,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,2,1,2,2,3,2,2,2,2,2,2,90,18,16,13,14,20,12,15,20
178059,SM,44,41.00 to 50.99 years,Male,High school graduate (including GED),White,south,1,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,3,3,2,1,1,1,3,2,1,2,1,1,3,1,1,1,1,2,2,1,1,1,1,1,1,2,1,2,2,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,3,1,3,2,3,1,1,81,16,12,18,15,13,13,10,18
178060,SM,47,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,67,10,11,12,11,13,10,10,10
178061,SM,27,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,2,4,2,2,2,3,2,2,2,2,2,2,1,1,1,1,1,2,1,1,2,2,2,1,1,2,1,2,1,3,2,1,2,1,2,1,1,1,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,2,1,2,1,2,1,1,79,23,13,17,15,12,11,11,15
178062,SM,49,41.00 to 50.99 years,Female,Some college or associate degree,White,south,1,1,1,1,1,2,1,3,1,1,2,2,1,1,1,2,1,3,2,1,2,3,2,2,2,2,2,3,1,2,2,1,1,1,1,2,1,1,1,2,2,2,1,1,2,1,2,1,1,2,1,1,1,2,2,1,1,1,1,1,1,2,3,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,92,13,16,21,13,15,12,15,11
178063,SM,86,65.00 to 99.99 years,Male,Bachelor's degree or higher,Other,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,67,11,10,12,12,12,11,10,11
178064,SM,52,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,1,4,2,2,1,3,2,4,1,4,4,2,1,1,1,2,1,1,2,1,2,1,1,4,1,1,1,4,4,4,4,1,1,3,1,1,1,2,1,3,2,3,3,4,4,1,2,1,1,4,1,1,1,1,1,1,1,4,1,1,2,1,4,2,4,1,1,1,1,4,3,2,2,4,2,4,1,4,2,2,116,24,16,23,18,25,13,21,26
178065,SM,51,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,2,1,1,2,2,2,1,3,1,1,2,2,1,1,1,2,1,2,2,1,3,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,2,1,3,3,1,3,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,89,16,15,19,12,22,11,10,13
178066,SM,81,65.00 to 99.99 years,Female,Some college or associate degree,White,south,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,2,1,1,1,3,2,2,2,1,1,1,3,1,1,1,1,2,1,2,1,2,1,2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,2,2,2,2,1,2,2,1,1,2,2,3,2,2,1,2,1,1,2,2,90,11,16,15,14,16,12,17,18
178071,SM,38,31.00 to 40.99 years,Male,Some college or associate degree,Hispanic,south,1,3,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1,2,2,1,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,1,3,2,2,75,16,11,14,14,10,15,11,17
189077,SM,47,41.00 to 50.99 years,Male,Did not complete high school (no diploma),Hispanic,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,64,11,11,10,10,11,10,12,11
189081,SM,32,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,61,11,10,11,10,10,10,10,10
189082,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,13,11,11,10,14,10,10,10
189083,SM,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,2,2,1,1,1,1,1,2,2,1,2,1,1,1,2,1,2,2,1,1,2,1,1,1,3,1,3,2,3,3,1,1,1,3,1,1,1,3,2,3,2,1,1,4,2,2,1,2,2,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,3,2,1,1,1,1,1,3,1,93,14,14,18,17,20,12,12,15
189085,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,MultiRacial,south,1,3,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,2,2,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,73,13,10,13,11,17,10,12,10
189086,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Asian,south,2,2,1,1,2,1,2,2,2,2,2,2,1,1,2,1,2,1,2,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,1,1,2,1,3,2,2,2,1,2,2,1,3,2,2,2,2,1,1,2,1,2,2,3,1,2,2,1,2,1,2,1,3,1,1,2,1,1,2,1,1,1,1,1,2,1,98,17,15,15,16,19,17,16,12
189087,SM,31,31.00 to 40.99 years,Male,Some college or associate degree,White,south,1,3,2,1,2,2,3,3,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,2,3,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,73,20,11,13,14,15,10,10,13
189089,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,11,10,12,10,10,10,10,10
189090,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,1,1,1,3,1,1,1,4,1,1,1,1,3,1,1,1,1,1,1,2,3,1,1,1,2,1,1,1,4,3,1,1,1,1,1,2,2,3,2,1,1,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,85,14,15,14,17,18,11,10,14
189091,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,72,12,11,13,15,12,10,11,10
189092,SM,26,21.00 to 30.99 years,Male,Some college or associate degree,White,south,2,3,1,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,66,18,10,11,12,10,13,10,10
