RespondentID,StartDate,EndDate,IPAddress,IDNumber,Month,Day,Year,DOBMonth,DOBDay,DOBYear,Age,Gender,Grade,Hispanic,AmericanIndAlaskanNat,Asian,Black,NativeHawPacIsl,White,Other,OtherSpecified,disability,q0010_other,driving,ParentHighestEducation,q0013,q0014,q0015,q0016,q0017,q0018,q0019,q0020,q0021,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0030,q0031,q0032,q0033,q0034,q0035,q0036,q0037,q0038,q0039,q0040,q0041,q0042,q0043,q0044,q0045,q0046,q0047,q0048,q0049,q0050,q0051,q0052,q0053,q0054,q0055,q0056,q0057,q0058,q0059,q0060,q0061,q0062,q0063,q0064,q0065,q0066,q0067,q0068,q0069,q0070,q0071,q0072,q0073,q0074,q0075,q0076,q0077,q0078,q0079,q0080,q0081,q0082,q0083,q0084,q0085,q0086,q0087,q0088,q0089,q0090,q0091,q0092,q0093,q0094,q0095,q0096,q0097,q0098,q0099,q0100,q0101,q0102,q0103,q0104,q0105,q0106,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0115,q0116,q0117,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0126,q0127,q0128,q0129,q0130,q0131,q0132,q0133,q0134,q0135,q0136,q0137,Zip,Region,P_RateDt,P_DOB,P_Age,AgeGroup,Count,Ethnicity,count_total,ResponseId,HighestEducation
5574031178,12/19/2018 07:40:11 AM,12/19/2018 07:49:27 AM,159.53.78.141,320031,12,19,2018,10,31,2001,17,Female,11,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),1,Always,Always,Always,Always,Never,Never,Never,Always,Never,Never,Never,Never,Always,Never,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Always,Frequently,Never,Never,Never,Never,Never,Never,Frequently,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Occasionally,Never,Occasionally,Never,Never,Frequently,Occasionally, , , , , , , , , , , , , , , , , , , ,60629,midwest,12/19/2018,10/31/2001,17.1334702258727,16.00 to 17.99 years,1,Black,1, , 
5574050341,12/19/2018 08:53:31 AM,12/19/2018 08:59:30 AM,159.53.110.142,320032,12,19,2018,11,15,2005,13,Female,8,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),1,Always,Always,Always,Always,Always,Never,Never,Always,Never,Never,Frequently,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Always,Always,Always,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60629,midwest,12/19/2018,11/15/2005,13.0924024640657,11.75 to 13.99,1,Black,1, , 
5572853133,12/13/2018 11:10:09 AM,12/13/2018 11:38:22 AM,159.53.110.144,320033,12,13,2018,03,13,2003,15,Male,10,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),2,Always,Always,Always,Always,Occasionally,Never,Never,Always,Occasionally,Never,Never,Frequently,Always,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Frequently,Occasionally,Always,Occasionally,Never,Never,Never,Never,Never,Never,Never,Frequently,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60629,midwest,12/13/2018,3/13/2003,15.7535934291581,14.00 to 15.99 years,1,Black,1, , 
5573386431,12/16/2018 10:27:36 AM,12/16/2018 10:40:36 AM,159.53.78.140,320034,12,16,2018,01,03,2005,13,Female,8,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),4 or more,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Always,Frequently,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Frequently,Always,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60617,midwest,12/16/2018,1/3/2005,13.9493497604381,11.75 to 13.99,1,Hispanic,1, , 
5573394029,12/16/2018 11:32:08 AM,12/16/2018 11:45:42 AM,159.53.110.142,320035,12,16,2018,11,24,2006,12,Male,6,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),4 or more,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60617,midwest,12/16/2018,11/24/2006,12.0602327173169,11.75 to 13.99,1,Hispanic,1, , 
5573532392,12/17/2018 06:32:42 AM,12/17/2018 06:37:38 AM,159.53.174.141,320036,12,17,2017,06,12,2000,18,Female,12,Yes, , , , , ,Other (please specify),Mexican,No, ,yes,High school graduate (including GED),4 or more,Always,Always,Always,Always,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Always,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Always,Always,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Frequently,Frequently,Frequently,Frequently,Occasionally,Occasionally,Frequently,Frequently,Occasionally,Frequently,Frequently,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Frequently,Frequently,Occasionally,Restricted License,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Always,Always,Always,60617,midwest,12/17/2017,6/12/2000,17.5140314852841,16.00 to 17.99 years,1,Hispanic,1, , 
5577188754,01/06/2019 07:21:03 PM,01/06/2019 07:28:30 PM,159.53.110.142,320037,01,06,2019,12,20,2001,17,Male,11,No, , ,Black/African American, , , , ,No, ,yes,High school graduate (including GED),0,Always,Always,Always,Always,Always,Always,Always,Always,Always,Occasionally,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Frequently,Frequently,Always,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Always,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Never,Frequently,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,60617,midwest,1/6/2019,12/20/2001,17.0458590006845,16.00 to 17.99 years,1,Black,1, , 
5572556711,12/12/2018 08:45:54 AM,12/12/2018 09:28:50 AM,159.53.46.140,320038,12,12,2018,07,23,2006,12,Male,6,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),2,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Always,Always,Always,Frequently,Frequently,Frequently,Frequently,Frequently,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Always,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Always,Never,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60636,midwest,12/12/2018,7/23/2006,12.3887748117728,11.75 to 13.99,1,Black,1, , 
5578686964,01/13/2019 01:52:57 PM,01/13/2019 01:59:32 PM,159.53.46.141,320039,01,13,2019,04,27,2003,15,Male,10,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),4 or more,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Never,Always,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60617,midwest,1/13/2019,4/27/2003,15.7152635181383,14.00 to 15.99 years,1,Hispanic,1, , 
5578691773,01/13/2019 02:35:04 PM,01/13/2019 02:40:10 PM,159.53.110.141,320040,01,13,2019,07,16,2005,13,Female,8,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),4 or more,Always,Always,Always,Always,Occasionally,Always,Always,Always,Occasionally,Frequently,Always,Frequently,Frequently,Frequently,Frequently,Always,Frequently,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never, , , , , , , , , , , , , , , , , , , ,60617,midwest,1/13/2019,7/16/2005,13.4948665297741,11.75 to 13.99,1,Hispanic,1, , 
5572625817,12/12/2018 01:00:08 PM,12/12/2018 01:22:53 PM,159.53.174.140,320041,12,12,2018,11,29,2002,16,Female,10,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),1,Always,Always,Always,Always,Always,Never,Never,Always,Frequently,Never,Never,Never,Always,Frequently,Occasionally,Never,Frequently,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Frequently,Frequently,Always,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Frequently,Never,Never,Never,Never,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,60637,midwest,12/12/2018,11/29/2002,16.0355920602327,16.00 to 17.99 years,1,Black,1, , 
5578696767,01/13/2019 03:21:38 PM,01/13/2019 03:28:21 PM,159.53.78.142,320042,01,13,2019,07,10,2000,18,Female,12,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),4 or more,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60617,midwest,1/13/2019,7/10/2000,18.5106091718001,18.00 to 22.25 years,1,Hispanic,1, , 
5578705101,01/13/2019 04:37:13 PM,01/13/2019 04:43:36 PM,159.53.78.141,320044,01,13,2019,09,10,2001,17,Female,11,Yes, , , , , ,Other (please specify),Mexican,No, ,no,High school graduate (including GED),4 or more,Always,Always,Always,Always,Frequently,Occasionally,Occasionally,Frequently,Never,Frequently,Frequently,Frequently,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60617,midwest,1/13/2019,9/10/2001,17.3415468856947,16.00 to 17.99 years,1,Hispanic,1, , 
5585882659,02/17/2019 04:16:38 PM,02/17/2019 04:21:34 PM,159.53.174.143,320045,02,17,2019,05,25,2001,17,Female,12,No, , ,Black/African American, , , , ,No, ,yes,High school graduate (including GED),4 or more,Always,Always,Always,Always,Always,Never,Never,Always,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,60621,midwest,2/17/2019,5/25/2001,17.7330595482546,16.00 to 17.99 years,1,Black,1, , 
5585884865,02/17/2019 04:38:03 PM,02/17/2019 04:44:25 PM,159.53.46.143,320046,02,17,2019,11,27,2005,13,Female,7,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),4 or more,Always,Always,Always,Always,Frequently,Frequently,Never,Always,Occasionally,Never,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Frequently, , , , , , , , , , , , , , , , , , , ,60621,midwest,2/17/2019,11/27/2005,13.223819301848,11.75 to 13.99,1,Black,1, , 
5585891711,02/17/2019 05:39:09 PM,02/17/2019 05:43:17 PM,159.53.46.143,320047,02,17,2019,03,13,2004,14,Female,9,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),4 or more,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60621,midwest,2/17/2019,3/13/2004,14.9322381930185,14.00 to 15.99 years,1,Black,1, , 
5574339910,12/20/2018 12:48:38 PM,12/20/2018 12:56:07 PM,159.53.78.141,320052,12,20,2018,11,25,2002,16,Female,10,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),3,Always,Always,Always,Always,Always,Always,Never,Always,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Always,Never,Occasionally,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60628,midwest,12/20/2018,11/25/2002,16.0684462696783,16.00 to 17.99 years,1,Black,1, , 
5577162721,01/06/2019 03:19:26 PM,01/06/2019 03:25:40 PM,159.53.78.141,320053,01,06,2019,03,19,2006,12,Male,7,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),3,Always,Always,Always,Always,Always,Always,Always,Always,Always,Frequently,Always,Never,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently, , , , , , , , , , , , , , , , , , , ,60628,midwest,1/6/2019,3/19/2006,12.8021902806297,11.75 to 13.99,1,Black,1, , 
5577167488,01/06/2019 04:00:51 PM,01/06/2019 04:14:43 PM,159.53.78.143,320054,01,06,2019,10,05,1999,19,Female,12,No, , ,Black/African American, , , , ,No, ,yes,High school graduate (including GED),3,Always,Always,Always,Always,Never,Never,Never,Never,Never,Occasionally,Always,Always,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Never,Never,Never,Never,Always,Never,Never,Occasionally,Never,Always,Frequently,Always,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Always,Never,Never,Never,Never,Frequently,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Full License,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,60628,midwest,1/6/2019,10/5/1999,19.2553045859001,18.00 to 22.25 years,1,Black,1, , 
5577179900,01/06/2019 05:54:31 PM,01/06/2019 06:01:33 PM,159.53.174.143,320055,01,06,2019,10,13,2004,14,Female,8,No, , ,Black/African American, , , , ,No, ,no,High school graduate (including GED),3,Always,Always,Always,Always,Always,Always,Always,Always,Always,Occasionally,Never,Never,Always,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never, , , , , , , , , , , , , , , , , , , ,60628,midwest,1/6/2019,10/13/2004,14.2313483915127,14.00 to 15.99 years,1,Black,1, , 
5571579638,12/07/2018 09:10:16 PM,12/07/2018 09:19:09 PM,66.190.68.89,321001,12,07,2018,05,18,2001,17,Female,12,No, , , , ,White, , ,No, ,yes,Bachelor's degree or higher,1,Always,Frequently,Frequently,Frequently,Frequently,Occasionally,Never,Frequently,Never,Never,Occasionally,Occasionally,Always,Occasionally,Occasionally,Occasionally,Frequently,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Occasionally,Never,Frequently,Frequently,Occasionally,Never,Never,Never,Occasionally,Frequently,Always,Occasionally,Occasionally,Frequently,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Frequently,Occasionally,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Frequently,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Occasionally,Occasionally,Frequently,Never,Never,Occasionally,Never,Never,Occasionally,Occasionally,Frequently,Full License,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,76131,south,12/7/2018,5/18/2001,17.555099247091,16.00 to 17.99 years,1,White,1, , 
5571877009,12/09/2018 09:02:45 PM,12/09/2018 09:19:12 PM,66.190.68.89,321002,12,09,2018,01,27,2004,14,Female,9,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1,Frequently,Frequently,Always,Occasionally,Always,Never,Never,Occasionally,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Occasionally,Frequently,Always,Frequently,Frequently,Always,Never,Never,Occasionally,Never,Occasionally,Never,Never,Always,Never,Never,Never,Occasionally,Frequently,Never,Occasionally,Occasionally,Frequently,Never,Frequently,Always,Always,Always,Occasionally,Frequently,Occasionally,Never,Never,Always,Never,Never,Never,Never,Occasionally,Frequently,Never,Never,Occasionally,Never,Occasionally,Never,Never,Occasionally,Always,Always,Frequently,Frequently,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Never,Occasionally,Frequently,Occasionally,Never,Frequently,Never,Occasionally,Occasionally,Always,Never,Occasionally,Occasionally,Always,Never,Occasionally,Never,Always,Frequently,Occasionally,Occasionally,Frequently,Occasionally,Frequently,Frequently,Never,Always,Occasionally,Always,Occasionally,Frequently, , , , , , , , , , , , , , , , , , , ,76131,south,12/9/2018,1/27/2004,14.8665297741273,14.00 to 15.99 years,1,White,1, , 
5580830586,01/23/2019 01:56:02 PM,01/23/2019 02:15:56 PM,136.33.113.79,321005,01,23,2019,06,30,2006,12,Male,7,No, , , , ,White, , ,No, ,no,Bachelor's degree or higher,1,Always,Frequently,Always,Always,Occasionally,Frequently,Never,Occasionally,Occasionally,Occasionally,Never,Never,Frequently,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Occasionally,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never, , , , , , , , , , , , , , , , , , , ,64156,midwest,1/23/2019,6/30/2006,12.5667351129363,11.75 to 13.99,1,White,1, , 
5573919378,12/18/2018 05:57:48 PM,12/18/2018 06:11:10 PM,66.169.132.37,321006,12,18,2018,07,25,2001,17,Female,12,No, , , , ,White, , ,Yes,epilepsy,no,Bachelor's degree or higher,0,Always,Always,Always,Frequently,Frequently,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Frequently,Never,Never,Never,Occasionally,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Never,Occasionally,Never,Never,Frequently,Never,Occasionally,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Frequently,Occasionally,Occasionally,Occasionally,Occasionally,Frequently,Never,Never,Never,Occasionally,Never,Never,Never,Occasionally,Occasionally,Occasionally,Never,Never,Never,Never,Occasionally,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Occasionally,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Occasionally,Occasionally,Occasionally,Never,Never,Occasionally,Occasionally, , , , , , , , , , , , , , , , , , , ,76148,south,12/18/2018,7/25/2001,17.3990417522245,16.00 to 17.99 years,1,White,1, , 
